"International_data"
"https://www.eia.gov/beta/international/data/browser/#/?c=ruvvvvvfvtvnvv1urvvvvfvvvvvvfvvvou20evvvvvvvvvnvvuvs&ct=0&vs=INTL.44-1-AFG-QBTU.A&vo=0&v=H&end=2016"
"Tue Apr 30 2019 10:30:49 GMT-0500 (Central Daylight Time)"
"Source: U.S. Energy Information Administration"
,,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"","Djibouti","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.758E-6,4.7705E-6,4.755E-6,4.6595E-6,4.616E-6
"","Dominica","Quad Btu",9.349202961E-5,0.0001045300262,9.408604167E-5,0.000157800273,0.00016704,0.000146258,0.000135798,0.000145866,0.000165184,0.000166912,0.000166432,0.000166976,0.000165472,0.000164944,0.000175372,0.000195928,0.00019646,0.00020426,0.000275319,0.000327232,0.000326432,0.000278991,0.00030519,0.000293625,0.000340544,0.0002719728,0.0002697968,0.0002105292,0.0002000362,0.000233264,0.0002331684,0.0003488044,0.0002607384,0.0003568334,0.000298614,0.0002273836,0.0003360448
"","Dominican Republic","Quad Btu",0.00671065012534,0.00923000131346,0.00868727784753,0.0090787757066,0.00667116,0.011220078,0.00981924,0.01031481,0.00898188,0.006499136,0.004337634,0.006032008,0.00573981,0.011886277,0.005911068,0.006589368,0.00924396,0.007210378,0.007729326,0.01150425,0.008079192,0.007584422,0.00925743,0.01253475,0.01672672,0.019128087,0.017645901,0.017188276,0.013923702,0.0145668,0.014287662,0.015477588,0.019612476,0.02442496,0.01950501,0.017389254,0.024437104
"","Ecuador","Quad Btu",0.46299518688862,0.47532846105146,0.4757078241207,0.5426283111584,0.607113776,0.661779527,0.69193014,0.433201534,0.716715228,0.666404264,0.682325074,0.71357625,0.76294836,0.821045888,0.873118846,0.918056138,0.943441916,0.923507559,0.895325469,0.89757541,0.954373711,0.984829864,0.94096499862,0.979897602125,1.241939771604,1.246309409152,1.263412422638,1.22916123952,1.231172257728,1.165625506154,1.1622862198676,1.2123282980019,1.2424901484995,1.2798016199421,1.3518349815256,1.3334604475014,1.3762593684492
"","Egypt","Quad Btu",1.4523144839097,1.4808646834856,1.6917659579899,1.8418312097117,2.07949161,2.23314663535,2.0937124246,2.2995881939,2.2382424284,2.3190103832,2.3618721491842,2.3959841036,2.38718403266,2.4813551658,2.5229371876,2.5985357104,2.649583702,2.5140814866,2.4776952668,2.593512825481,2.5475862790046,2.6912638887133,2.6692878274533,2.8516819755133,2.8578160004818,3.1709381971468,3.5785114691468,3.6368757121468,3.8158200468468,3.9585217269695,3.8978517705075,3.9046180551498,3.8952822725337,3.7536646350551,3.4597680727323,3.3257603450359,3.1832750764237
"","El Salvador","Quad Btu",0.01602868907647,0.01610807703742,0.01737455569506,0.0155485868996,0.01787328,0.016662965,0.016838952,0.016284897,0.017839872,0.019476544,0.019410132,0.013337208,0.014406406,0.015989259,0.016515916,0.01964436,0.02392676,0.019629386,0.020638728,0.02423562,0.020085769,0.022081621,0.0221908875,0.026014948,0.0250207592,0.0299879385,0.039680431,0.0383440505,0.0427146708,0.03177856,0.037921572,0.037144268,0.035704032,0.036122226,0.0352821,0.032234421,0.0320812
"","Equatorial Guinea","Quad Btu",2.077600658E-5,2.090600524E-5,2.090800926E-5,2.10400364E-5,2.088E-5,2.0894E-5,2.0892E-5,2.0838E-5,2.0648E-5,2.0864E-5,2.0804E-5,0.000419744,0.0034201208,0.00897462,0.010007944,0.0099750784,0.034014696,0.104548176,0.1665733432,0.2053591102,0.3361799303,0.36296264415,0.47088244235,0.45983453238,0.7386254925,0.790516486,0.7614299905,0.8310550292,0.926766828706,0.909506722304,0.88026933956,0.841172405296,0.8454322869,0.8128425035,0.7730500976,0.755096052,0.6947222412072
"","Eritrea","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,1.0213E-5,1.0197E-5,1.0226E-5,1.0201E-5,1.0333E-5,1.0173E-5,1.0125E-5,1.0016E-5,9.999E-6,1.9838E-5,1.9768E-5,1.9708E-5,1.952E-5,3.9024E-5,3.8864E-5,3.8064E-5,3.8164E-5,3.804E-5,3.7276E-5,0.000203104
"","Estonia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,1.0342E-5,1.0309E-5,3.0948E-5,8.2496E-5,7.238E-5,0.000112343,0.000173349,0.000173842,0.000193819,0.000196327,0.00030519,0.000496125,0.00060096,0.001109889,0.00128947,0.00143318,0.001941238,0.005281136,0.0101862396,0.0114571072,0.0140579868,0.012222021,0.01393215,0.015245884,0.015260496
"","Ethiopia","Quad Btu",0.00491352555617,0.00524740731524,0.00600059865762,0.0065539713386,0.00713052,0.007803909,0.008576166,0.009231234,0.009869744,0.010369408,0.011317376,0.011448292,0.011655434,0.012896559,0.01382344,0.014581168,0.0154583,0.01583015,0.016203033,0.016453634,0.016678635,0.0203777093,0.020376519,0.022852125,0.024999936,0.028047195,0.031998694,0.033121284,0.0324229492,0.035160216549163,0.048670488182497,0.061616030681716,0.07257495559815,0.083441638093964,0.091286648610189,0.098203719431357,0.10472798648055
"","Falkland Islands (Islas Malvinas)","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0402E-6,2.0666E-6,2.0346E-6,2.53125E-6,2.504E-6,2.49975E-6,2.9757E-6,2.9652E-6,1.9708E-5,1.952E-5,4.878E-5,5.8296E-5,6.6612E-5,6.6787E-5,6.657E-5,8.3871E-5,8.3088E-5
"","Faroe Islands","Quad Btu",0.00050901216121,0.00051219712838,0.00051224622687,0.0005154808918,0.00051156,0.000511903,0.000511854,0.000510531,0.000640088,0.000740672,0.000769748,0.000772264,0.000858386,0.000756917707,0.00077994118,0.00077927784,0.00072528896,0.000772266208,0.000785648259,0.00071597339,0.000773082785,0.000782197767,0.000977503224,0.000889207875,0.001011135232,0.001083071682,0.001139812128,0.001177836744,0.00106314806,0.00103931312,0.00078789456,0.001039612,0.00104676,0.001059051,0.00148356,0.001761291,0.001458656
"","Fiji","Quad Btu",0,0,0,0.0005154808918,0.0029754,0.003040077,0.003645654,0.003813354,0.003582428,0.003619904,0.004171202,0.004184836,0.004198852,0.004185454,0.004394616,0.00458884,0.00461164,0.00459605426,0.004466510334,0.0048057087,0.0044282541,0.0049918723,0.0047823273,0.0036865125,0.0038771936,0.0035906409,0.0035817509,0.0053185804,0.0050757954,0.004685776,0.0041004468,0.0044800476,0.005081544,0.005094894,0.00388008,0.003876704,0.004652928
"","Finland","Quad Btu",0.17442515327835,0.28470346441716,0.29949948199554,0.314713349699,0.321407235,0.313931017,0.314679906,0.334407612,0.327779351,0.32124645,0.354667287,0.37902907,0.393955444,0.393588032,0.37684364,0.386569706085,0.3739303776874,0.401858644686,0.46293297492,0.441611375275,0.455640037785,0.443273806278,0.41800272306,0.414169067598,0.47743026076,0.463402621052,0.448080902733,0.472925186535,0.50454501833,0.45421167784252,0.47351616652784,0.4726281751492,0.50928420129668,0.49245311027659,0.4993360873113,0.5338550598412,0.51598176932888
"","Former Czechoslovakia","Quad Btu",2.1053250187533,2.0762277703446,2.1151672144389,2.183380813609,2.2394974417198,2.2591903215813,2.3258290012629,2.367083865247,2.346177584201,2.266375722483,2.0446940335198,1.9293892934071,1.7678930790935,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Former Serbia and Montenegro","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.72463722189682,0.69725566417082,0.66089765926741,0.76517218898195,0.77922318015351,0.79061597649858,0.81217079729154,0.65730703498708,0.68849873724634,0.68485897573075,0.70100579161221,0.69601290752098,0.71507129243784,0.65807372684738,--,--,--,--,--,--,--,--,--,--,--
"","Former U.S.S.R.","Quad Btu",61.601755168878,61.847970521534,63.821935443025,65.259866201873,68.348303398728,70.406892343011,73.080716481987,75.121051125888,77.802296214669,77.191002161378,77.695128626669,71.111257573201,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Former Yugoslavia","Quad Btu",1.4567806577944,1.676219348179,1.7390885980193,1.8123272759114,1.9815016239155,2.0969485432472,2.1170495625748,2.1318599299841,2.1633643754662,2.150526992647,2.1232048574572,1.9816506885408,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","France","Quad Btu",2.353727032823,2.6884699939008,2.6565551800266,2.9890983862245,3.3931556215459,3.5629565670523,3.8221171816666,3.9765209199187,4.0633322565628,4.0598579017436,4.2699710506251,4.4687932872189,4.6288462967395,4.8549134442986,4.880189797696,4.9530273939328,5.0331488225677,4.9319222541661,4.7834025488669,4.9298790929507,5.0423072803822,5.1628254784949,5.1462539525748,5.1630512190456,5.1867523885508,5.14863599882,5.19290789463,5.142690260161,5.24870679432,4.9198702100329,5.2015675152421,5.1994729818762,5.203828501244,5.2893936038516,5.3809129060949,5.3597963856754,5.0780056396027
"","French Guiana","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547649,0.005584977,0.005781375,0.005939488,0.006159384,0.006338241,0.006553092,0.006789406,0.0069296,0.00721944,0.006674892,0.005785728,0.005094894,0.00524952,0.005069536,0.004560608
"","French Polynesia","Quad Btu",0,0,0,0.0001683202912,0.00025056,0.000334304,0.00036561,0.000364665,0.000598792,0.000667648,0.000717738,0.000772264,0.00093078,0.000969046,0.000990336,0.001289,0.00137522,0.001358329,0.001539747,0.000889662,0.001183316,0.001084965,0.001332663,0.00155925,0.001782848,0.001789821,0.0019838,0.002204132,0.002089048,0.00205936,0.0027053388,0.0022375948,0.0021534708,0.0022259153,0.001885833,0.0019038717,0.0020984336
"","Gabon","Quad Btu",0.38215751684553,0.33069646506896,0.34275227023166,0.3486132098462,0.350076472,0.3783803,0.36454843,0.344772492,0.3525283,0.457964096,0.591098602,0.642502,0.653184601,0.68307378,0.717286108,0.795156492,0.804986741,0.807408985,0.767644248,0.723717741,0.6897522108,0.5924924768,0.5527426859,0.5314135069,0.527636785,0.584198143472,0.5223758932,0.53554187344,0.5461883588,0.5328569608,0.54061186923091,0.52876219153841,0.51846233470714,0.49305863767789,0.49527915289789,0.48149206355424,0.47749752728545
"","Gambia, The","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999E-6,9.919E-6,1.9768E-5,1.9708E-5,3.0256E-5,3.21948E-5,3.49776E-5,2.94996E-5,2.95771E-5,2.9481E-5,3.82079E-5,3.78512E-5
"","Georgia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.077456461496557,0.074172423464423,0.076309719343025,0.056589991878602,0.064140111942872,0.069239447582147,0.071687276546442,0.072657204542872,0.066464337575006,0.063753667596429,0.072657571058577,0.073171908171436,0.066285916571436,0.099949495432147,0.092999484267865,0.093778630450013,0.094843031400724,0.087665758757282,0.11737126481329,0.10378516828833,0.094336735670844,0.104733849945,0.10537748091108,0.1024845067953,0.1100003025042
"","Germany","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,5.8688182977019,5.6237472735489,5.2999569967396,5.1197935244158,5.0568003192803,5.1351806818931,5.0022328504316,4.7681072477203,4.8439285669489,4.9080987635069,4.9962271121034,5.0552919163903,5.0464877424042,5.1355056275611,5.0630603974801,5.2024461635144,5.1882998234656,5.1132099765858,4.882974564618,4.9556646908616,4.8619994938746,4.9501627861051,4.9401586895918,4.9268068178435,4.9848909181237,4.783764043277
"","Germany, East","Quad Btu",3.9536816956148,4.0790300493031,4.1817071449822,4.2386018142221,4.5110168070416,4.7509325546338,4.7043241526652,4.6612806775874,4.6924297982477,4.5506255264852,3.8607249816418,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Germany, West","Quad Btu",4.7245303871498,4.8575685409797,4.8303580972407,4.7371251902387,5.005762853908,5.2576710163601,5.0393408876837,5.0826078556322,5.1599395064779,5.0727542816261,4.8203641881869,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Ghana","Quad Btu",0.05944763335804,0.06044932699342,0.05627307687683,0.03144588641,0.023422088,0.033598912,0.047147478,0.048208713,0.049668764,0.054016896,0.058916928,0.0633987,0.0703749792,0.0681377,0.06530302,0.070576352,0.080890972,0.079930966,0.049333424,0.065326122,0.082171408,0.082941779,0.066055538,0.05427371,0.067779712,0.068724107,0.068179077,0.04947164,0.073505494,0.07944576,0.082722184,0.238273604,0.246498056,0.29007885,0.3077745545,0.30237562391776,0.28752429102544
"","Gibraltar","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Greece","Quad Btu",0.14221657367356,0.178868474148,0.2137674838813,0.22314402685023,0.24246826828237,0.25400324509241,0.2700562907878,0.2929020190519,0.29977672152091,0.30308132160006,0.29761679538397,0.31566026442863,0.31169473065794,0.30477638854349,0.3140881601816,0.32522761905045,0.34258657332692,0.3335327410963,0.33715150820182,0.33819172243571,0.35098638777068,0.34962507646248,0.37111972361658,0.38393462116027,0.39084160993233,0.38972763787398,0.38060663901782,0.35802652760179,0.36415328830726,0.38338453276428,0.37408397807627,0.35802003514768,0.38687710421344,0.39455676023858,0.39170135347551,0.38253933878918,0.31904097458633
"","Greenland","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001748646,0.001744371,0.001632614,0.001851486,0.0018225,0.001923072,0.002029797,0.001944124,0.002016336,0.001990508,0.0025864,0.002887776,0.003284008,0.00328302,0.003568334,0.00372792,0.003792833,0.003545088
"","Grenada","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.884E-7,9.854E-7,9.76E-7,2.04876E-5,3.01196E-5,2.94996E-5,2.95771E-5,0.00014265,1.8638E-5,1.93872E-5
"","Guadeloupe","Quad Btu",0,0,0,0,0,0,0.00031338,0.00031257,0.00030972,0.00031296,0.00031206,0.00031308,0.00031026,0.0003164863,0.0003167012,0.0003165784,0.00032054,0.000357455,0.00040788,0.00040904,0.00051005,0.00051665,0.00061038,0.00151875,0.0015024,0.00149985,0.00148785,0.001502368,0.001507662,0.0015128,0.001531692,0.001729448,0.001351272,0.001488396,0.00150258,0.001435126,0.001357104
"","Guam","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76E-7,1.9512E-6,1.9432E-6,5.7096E-6,1.9082E-5,2.853E-5,0.000288889,0.000609312
"","Guatemala","Quad Btu",0.01664869786543,0.01481773303228,0.0186842625002,0.024353125561,0.01761778,0.013635413,0.029063318,0.026571812,0.025737156,0.030856632,0.033444462,0.03473258,0.0331823892,0.038800909,0.042838119,0.04434283512,0.0515875226,0.05845711841,0.07383950961,0.08112185156,0.0785118975,0.0761418268,0.0671108015,0.090789657,0.085000098,0.080644016,0.0908317607,0.085004932818,0.08460569312,0.0727317381,0.080925685637887,0.080600155373406,0.086841183406163,0.090854767047487,0.095246057601618,0.087922620557697,0.091452682102084
"","Guinea","Quad Btu",0.00153742448692,0.00154704438776,0.00154719268524,0.0016095627846,0.0016182,0.001681967,0.001702698,0.001719135,0.001734432,0.00177344,0.001799546,0.001836736,0.001840876,0.00185562,0.001877512,0.001969592,0.0020163,0.002910705,0.003130479,0.003998366,0.004141606,0.005641818,0.005991897,0.0040095,0.005498784,0.004889511,0.004523064,0.005268172,0.005163496,0.005054704,0.0047111724,0.0040214524,0.0046714044,0.004598762,0.00410832,0.003569177,0.003674336
"","Guinea-Bissau","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.853E-5,3.7276E-5,3.6928E-5
"","Guyana","Quad Btu",5.194001645E-5,5.22650131E-5,5.227002315E-5,5.2600091E-5,5.22E-5,5.2235E-5,5.223E-5,5.2095E-5,5.162E-5,5.216E-5,5.201E-5,5.218E-5,5.171E-5,5.1545E-5,5.158E-5,5.156E-5,5.17E-5,5.1065E-5,6.1182E-5,6.1356E-5,0,0,0,0,0,1.9998E-6,2.9757E-6,3.9536E-6,3.9416E-6,4.88E-6,5.8536E-6,7.7728E-6,9.516E-6,9.541E-6,8.559E-5,9.41219E-5,9.32432E-5
"","Haiti","Quad Btu",0.00237885275341,0.00244600261308,0.00269713319454,0.0028193648776,0.00290232,0.003207229,0.003488964,0.003459108,0.003427568,0.003463424,0.003827936,0.00360042,0.003288756,0.002793739,0.002382996,0.002578,0.00278146,0.002022174,0.003089691,0.00270989,0.00285628,0.00289324,0.002614461,0.0025515,0.002574112,0.002619738,0.002658292,0.001502368,0.001763866,0.0020008,0.0017073,0.00116592,0.002103036,0.001354822,0.00086541,0.000782796,0.000655472
"","Hawaiian Trade Zone","Quad Btu",0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Honduras","Quad Btu",0.00801953853988,0.00858191515102,0.00884408791698,0.0087421351242,0.0090306,0.009047102,0.013287312,0.011783889,0.017953436,0.0190384,0.021490532,0.021894728,0.02244214,0.023102469,0.0185688,0.017076672,0.02087646,0.021079632,0.019415088,0.02157686,0.022829838,0.019570702,0.01637853,0.01782,0.014633376,0.01859814,0.021732529,0.023098908,0.02429011,0.02866512,0.03287772,0.030585968,0.031935696,0.031475759,0.03027984,0.035086035,0.041008544
"","Hong Kong","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.919E-6,9.884E-6,9.854E-6,9.76E-6,0.0010637908,0.0019117803,0.0010620954,0.0014932055,0.0051157335,0.000969176,0.000960128
"","Hungary","Quad Btu",0.52171163999485,0.51629933062769,0.54562304657479,0.55438749923276,0.58098146594035,0.61717106567104,0.61095587321178,0.63368024316282,0.63187463012061,0.60302623609318,0.55518015878336,0.51744221995137,0.51010289851237,0.5012349613247,0.50372310487034,0.50088942836759,0.49086313873925,0.49711039634955,0.45113209205492,0.43193607899216,0.42830649759505,0.42547874094935,0.39468282558859,0.36749695329725,0.37761010083319,0.38246241962226,0.37627311576072,0.369367791409,0.37981734882541,0.3960382833895,0.39348794357176,0.38371690009826,0.36866704086316,0.3614304127099,0.3597336519364,0.3607888020069,0.36681110365657
"","Iceland","Quad Btu",0.03223397420887,0.03362730942854,0.03737306655225,0.039660468614,0.04093524,0.040200056,0.042389868,0.043259688,0.045570136,0.046672768,0.046413724,0.04638802,0.046507974,0.048215193,0.04879468,0.0507866,0.0524238,0.05647717509,0.06342534,0.072839798,0.077680615,0.082281679,0.08484282,0.085282875,0.085616768,0.086101389,0.097731907,0.117530644,0.161024214,0.16307984,0.163354464,0.163704884,0.164560188,0.171690295,0.16929702,0.172904726,0.167736208
"","India","Quad Btu",2.7998916528382,3.3162978654384,3.5774582304174,3.9371004345213,4.2373525986933,4.5494199460176,4.8895113568993,5.0662462588167,5.5975887133375,5.8553545781943,6.1005207162765,6.4741694033806,6.5287658698758,6.7464452939184,7.2409661446439,7.660795559313,7.9077602325878,8.2514960275344,8.3935038363616,8.4546338532112,8.5690185750176,8.858898971093,9.3028666505567,9.8255843726449,10.36520006371,10.959517782277,11.585465867097,12.174249252828,12.214474319841,12.578690531393,13.721545707676,14.132121780246,15.112159398701,15.003396391942,15.562277267685,15.934377430994,16.284602242628
"","Indonesia","Quad Btu",4.2256819640807,4.3327596884228,3.7085612984832,3.8470543158003,4.288773577871,4.1898556694801,4.3879132345689,4.3828704057522,4.5540162179366,4.9480439721228,5.2669323229686,5.8498196245847,6.0049330137934,6.2106544931338,6.5381841059648,6.7820989087975,7.2563808558896,7.2598887843764,7.3463990350907,7.7971063297841,7.5749325367546,7.3515636135966,7.5293673861833,7.8084255070759,8.1369092857304,8.5956533931614,9.2157317537947,9.9152152091404,10.808356487907,11.849091291544,13.112505532162,14.610515885038,15.546528954874,16.056911569338,15.256217836253,15.243392243254,15.158970076763
"","Iran","Quad Btu",3.9417459478825,3.2903405166081,5.1309263404423,5.6763623739609,5.2971659984406,5.579813636639,5.0625087904447,5.6657712218371,5.7066467111205,7.0133511142807,7.6483493983793,8.255051779928,8.5253570099778,8.8354792072502,9.1602287032793,9.3470563166115,9.6408992117763,9.8412419644172,9.8971960670597,9.99752753127,10.399812250056,10.673965769956,10.445956013953,11.357238131022,12.058755019572,13.118966883246,13.126960765441,13.000080238447,13.361096713345,14.261896111548,14.610084197763,14.786237395773,13.633280013989,13.051025326806,13.900183463179,14.477596292619,17.019384650838
"","Iraq","Quad Btu",5.4498885502471,2.1637825507895,2.1890345687965,2.1676650408108,2.61073692,3.090456188,3.659309324,4.577280876,5.970644892,6.470998968,4.5415579380699,0.691692852,1.0182648906,1.2115888515,1.328095224,1.351806268,1.3898182964,2.6032770255,4.7064121885,5.4748607338,5.6225807165,5.2170595196,4.4221282556,2.8437092144,4.3773853855,4.1246473945,4.39362137976,4.563593591712,5.183920747284,5.173530109104,5.2110014301244,5.662033154831,6.4390614404006,6.5965022350727,7.235618663286,8.6696314530438,9.5610395174709
"","Ireland","Quad Btu",0.04233000918253,0.060409640048355,0.081857600856986,0.088895537175651,0.091626136182287,0.097537290319862,0.071182982197764,0.06823358883147,0.08131288983147,0.088911863083405,0.090918714350817,0.092381768,0.091914768,0.103228525,0.106153288,0.106978364,0.10304479854,0.09221336726,0.07386047668,0.05966464064,0.05504067702,0.04035841755,0.04309628106,0.03584931561,0.0446531899,0.03947121694,0.04278730366,0.04516450514,0.05238035802,0.0564122181,0.048878435997551,0.062135168214304,0.059578106958265,0.062074134668221,0.068280370582877,0.079368193711703,0.18093215056979
